Title,Artist,cnt
White Christmas,쿨(COOL),7.0
나만의 슬픔 (Rock Ballad),김돈규,7.0
좋은사람,박효신,7.0
The Field,Sound Providers(사운드 프로바이더스),7.0
겨울 장마 (feat. 루시드폴),푸디토리움(Pudditorium),7.0
사랑과 우정사이,박혜경,6.0
사랑 안해,백지영,6.0
"작년, 오늘",쿨(COOL),6.0
Speechless (Vanilla Soul Remix),클래지콰이(Clazziquai),6.0
어머님께,지오디(god),6.0
그댄 행복에 살텐데,리즈(Leeds),6.0
The Name 名字,더 네임(The Name),6.0
그들이 사랑하기까지,이승환,6.0
커플 (Couple),젝스키스(Sechs Kies),6.0
기다리다,패닉(Panic),6.0
봄비가 내리는 제주시청 어느 모퉁이의 자취방에서...,재주소년,6.0
별 빛이 내린다,안녕 바다,6.0
사랑은 언제나 목마르다,유미,6.0
졸업,브로콜리너마저,6.0
미스터,카라(Kara),6.0
좋다,데이브레이크(daybreak),6.0
P.S. I Love You,박정현,6.0
I'm In Love,라디(Ra.D),6.0
찬바람이 불면,이수영,6.0
또 한번 사랑은 가고,이기찬,6.0
Lemon Tree,박혜경,6.0
처음 느낌 그대로,이소라,6.0
그대네요,성시경,6.0
왜 이러니,티아라(T-ara),6.0
겨울아침,오지은,6.0
그대 (Original ver.),브라운 아이드 소울(Brown Eyed Soul),6.0
술 한잔 해요,지아(Zia),6.0
같은 베개...,테이(Tei),6.0
와인,김경호,6.0
한사람을 위한 마음,럼블 피쉬(Rumble Fish),6.0
엉뚱한 상상 (White X-Mas를 기다리며),HITCHHIKER (히치하이커),6.0
For You (돌아가줘),브라운 아이즈(Brown Eyes),6.0
Double,김건모,6.0
오늘 (Song By 심규선),에피톤 프로젝트(Epitone Project),6.0
어떤가요,화요비,6.0
2 Different Tears,원더걸스(Wonder Girls),5.0
"크리스마스에는 축복을 (feat. 이상은, 박수영, 정혜진, 현혜은)",김현철,5.0
미안,스타 러브 피쉬(Star Love Fish),5.0
제발,이소라,5.0
Oh Yeah (feat. 박봄),G-DRAGON,5.0
아름다운 것,언니네 이발관,5.0
그대가 내게 온 순간 (feat. 아날로그 소년),포니테일(Ponytail),5.0
아메리카노,10cm(십센치),5.0
친구라도 될 걸 그랬어,거미,5.0
라라라,SG워너비,5.0
챔피언,싸이(Psy),5.0
다 줄꺼야 (Acustic ver.),조규만,5.0
파랑새 (feat. 전제덕),바비 킴(Bobby Kim),5.0
눈물나는 날에는,김연우,5.0
내 맘이 안그래,이승환,5.0
첫눈,한소현,5.0
아침풍경,김건모,5.0
All Right (feat. 한희정),박준혁,5.0
조금만 더 가까이,요조(Yozoh),5.0
Rocking Around The Christmas Tree,코요태,5.0
하얀 전쟁,영턱스클럽(YTC),5.0
그대를 그린다,홀린(Hlin),5.0
이별택시,김연우,5.0
그대만 있다면 (어느 멋진 날),러브홀릭(Loveholic),5.0
행복한 나를,에코(ECO),5.0
그대이길 바래요,이소은,5.0
Happy Bubble (하우젠 CF 삽입곡),윈터플레이(Winterplay),5.0
향 (Acoustic ver.),캐스커(Casker),5.0
Winter Kiss (feat. 백찬 Of 에이트),박정현,5.0
어제처럼,제이(J.ae),5.0
기억은 겨울보다 차갑다,미스티 블루(Misty Blue),5.0
Secret,짙은(Zitten),5.0
기억속으로,이은미,5.0
세가지 소원,이승환,4.0
은하철도의 밤,W(Where The Story Ends),4.0
사랑은 봄비처럼... 이별은 겨울비처럼,임현정,4.0
"너에게 난, 나에게 넌",자전거 탄 풍경,4.0
열 (feat. Tablo),이정,4.0
천생연분 (Rave),솔리드(Solid),4.0
음음음,박진영,4.0
사랑이 다른 사랑으로 잊혀지네,하림,4.0
사랑보다 깊은 상처 (duet with 임재범),박정현,4.0
편지,김광진,4.0
슈퍼스타,이한철,4.0
얼음 산책,넬(Nell),4.0
원하고 원망하죠,애즈 원(As One),4.0
좋아요~,불독맨션(Bulldogmansion),4.0
이화동 (duet with 한희정),에피톤 프로젝트(Epitone Project),4.0
출발,김동률,4.0
회상,산울림,4.0
사랑해도 헤어질 수 있다면...,신승훈,4.0
벗,카니발(Carnival),4.0
만년설,서영은,4.0
스키장에서 (White Love),코요태,4.0
헤어져,애즈 원(As One),4.0
피우든 마시든,김범수,4.0
투명인간,손담비,4.0
손잡고 허밍 (feat. 요조) (Album ver.),재주소년,4.0
비와 당신의 이야기,부활,4.0
...사랑하나요!?,이승환,4.0
머리를 자르고,데이라이트(Daylight),4.0
Everything N Nothing,더 멜로디(The Melody),4.0
겨울비,김종서,4.0
Rain Drop,아이유(IU),4.0
나비효과,신승훈,4.0
Merry-Chri,보아(BoA),4.0
Memories... (Smiling Tears),t윤미래,4.0
Memories,앤(Ann),4.0
Magic Body,포맨,4.0
내 사람,휘성,4.0
He And She,DJ 소울스케이프(DJ Soulscape),4.0
귤,요조(Yozoh),4.0
그대라면,알렉스(Alex) [클래지콰이],4.0
그대만이 (MBC '우리 결혼했어요' 알렉스 & 신애 테마곡),김종욱,4.0
Abracadabra,브라운 아이드 걸스,4.0
길,지오디(god),4.0
그랬으면... (feat. 윤건),왁스(Wax),4.0
그대와 같아,주영(JooYoung),4.0
겨울 나그네,터보(Turbo),3.0
아침,위퍼(Weeper),3.0
겨울 나무,SG워너비,3.0
아파 (Slow),투애니원(2NE1),3.0
애원,이승환,3.0
겨울애,테이(Tei),3.0
아름다운 날들,장혜진,3.0
겨울연가(戀歌),정시로 [뱅크],3.0
어느 가을,한희정,3.0
씻고 준비해야죠 (duet with 손호영),이현욱,3.0
비처럼 음악처럼,김현식,3.0
겨울이 오는길에,예민,3.0
소월에게 묻기를,윤상,3.0
겨울이 오면,김건모,3.0
그대만의 나이길 (feat. 김연우),내추럴(Natural),3.0
선물 Part 1 (Melody...),토이(Toy),3.0
서시,신성우,3.0
빛 (Hope),H.O.T.,3.0
상실의 계절,김경호,3.0
에구구구,요조(Yozoh),3.0
사랑 그 쓸쓸함에 대하여,이수영,3.0
그것만으로...,앤(Ann),3.0
그녀의 머리카락,바비 킴(Bobby Kim),3.0
그대,브라운 아이드 소울(Brown Eyed Soul),3.0
사랑하긴 했었나요,리사(Lisa),3.0
그대 내품에,유재하,3.0
사랑은 어디로,이적,3.0
겨울,허민,3.0
욕심쟁이,김동률,3.0
가만히 눈을 감고,정재욱,3.0
"오, 사랑",루시드 폴(Lucid Fall),3.0
캐롤 메들리 (루돌프 사슴코 + Feliz Navidad + 스키장에서),코요태,3.0
I Go,럼블 피쉬(Rumble Fish),3.0
크리스마스 선물,김동률,3.0
크리스마스 약속,THEY 2010,3.0
Hug (포옹),동방신기(TVXQ!),3.0
Heaven,김현성,3.0
파랑새,와이낫?(Ynot?),3.0
December (Album ver.),벨 에포크(Belle Epoque),3.0
Coming Home,사이포디아즈(Psypodias),3.0
Christmas Train,라이너스의 담요(Linus' Blanket),3.0
Christmas Carol (제1탄 크리스마스 트리의 신비한 힘),루싸이트 토끼,3.0
한숨만,바이브(Vibe),3.0
회상,터보(Turbo),3.0
12월(月),엠씨 더 맥스(M.C the Max),3.0
10월(月)에 눈이 내리면,성시경,3.0
첫날의 약속,이승환,3.0
첫 이별 그날 밤,아이유(IU),3.0
처음 그 느낌처럼,신승훈,3.0
은행나무,하찌와 TJ,3.0
殘像(잔상),웅산,3.0
Your Name,샤이니(SHINee),3.0
기다림 (영화 ing 주제곡),이승열,3.0
Wedding X-Mas,H.O.T.,3.0
유자차,브로콜리너마저,3.0
Trap (feat. Soulstar 이승우),거미,3.0
The Bell That Couldn't Jingle,연진,3.0
Moon River,화요비,3.0
Snowbound,피리과(Pirigwa),3.0
Snowberry,미스티 블루(Misty Blue),3.0
R.P.G. Shine (SK브로드밴드 광고 삽입 원곡),W & Whale(더블유 앤 웨일),3.0
One Shot (feat. 주석),윤하(Younha/ユンナ),3.0
New York New York (feat. Taoka Miki From Indigo),우쿨렐레 피크닉(Ukulele Picnic),3.0
진혼,야다(Yada),3.0
그해 겨울은,포지션(Position),3.0
너 때문에,브라운 아이즈(Brown Eyes),3.0
눈이 마주친 하늘,이지형,3.0
나의 외로움이 널 부를 때,장필순,3.0
나무,노을,3.0
누구라도 그러하듯이,이수영,3.0
명륜동,재주소년,3.0
나는 그 사람이 아프다 (feat. 타루),에피톤 프로젝트(Epitone Project),3.0
다시 겨울,스윗소로우(SWEET SORROW),3.0
바래다 주는 길,바이브(Vibe),3.0
나만 모르게 (feat. T),슈프림팀(Supreme Team),3.0
널 생각해,원 모어 찬스(one more chance),3.0
내가 바라는 나,이승환,3.0
두번째 느낌 (첫느낌 2) (With Vasco & Marco) (feat. 서연),지기 펠라즈(Jiggy Fellaz),3.0
배웅,윤종신,3.0
넌 어떠니?! (feat. 유희열),조규찬,3.0
눈사람,가비엔제이(Gavy N.J.),3.0
니까짓게,씨스타(Sistar),3.0
남자를 몰라,버즈(Buzz),3.0
Rewind (feat. 한나),노을,2.0
찻잔,산울림,2.0
"징글징글 (feat. 마리오, 에이맨)",포미닛(4minute),2.0
집으로 돌아가는 길,박지혜 [인디],2.0
이제 막 시작된 이야기 (The Story Has Just Begun),동방신기(TVXQ!),2.0
이젠,달파란,2.0
Sweet Sorrow,스윗소로우(SWEET SORROW),2.0
Nobody,원더걸스(Wonder Girls),2.0
지운 얼굴;Familiar Face,비(Rain),2.0
Please (Special Edit),플라워(Flower),2.0
다섯시 반,브로콜리너마저,2.0
Now That You're Gone (feat. 김조한),대니 정(Danny Jung),2.0
지난 겨울 (feat. 엄정화) (Christmas ver.),김장훈,2.0
Never Mind,빅마마(Big Mama),2.0
좋은하루 (feat. Elena),러브피쉬 프로젝트(LoveFish_Project),2.0
남과 여 (feat. 김범수),박선주,2.0
이별이 오지 못하게,페이지(Page),2.0
이제 다시,메이트(Mate),2.0
Your Eyes ,윈터플레이(Winterplay),2.0
낙서,렌(Len),2.0
여기보다 어딘가에,하림,2.0
가시나무,시인과 촌장,2.0
가만히 눈을 감고 (New Acoustic ver.),정재욱,2.0
연인선언 (With 성유리),팀(Tim),2.0
낙엽(落葉),김동률,2.0
오늘 헤어졌어요,윤하(Younha/ユンナ),2.0
떠나는 날의 흥분,유희열,2.0
오늘밤은,이장혁,2.0
오늘은 휴일입니다,한희정,2.0
동야동조(冬夜冬朝),김현철,2.0
이별후 듣는 노래,스윙체어(Swingchair),2.0
우리 모두에게 행운이 함께 하길,오태호,2.0
X-Love,엠씨 더 맥스(M.C the Max),2.0
우리 이렇게 서로 스쳐 보내면 (Wtih 박선주),쿨(COOL),2.0
우리 지금 만나 (feat. 장기하와 얼굴들),리쌍(Leessang),2.0
기억해줘,이소라,2.0
위로,김사랑,2.0
"달이 차오른다, 가자",장기하와 얼굴들,2.0
달리기 (With 엄지원),SG워너비,2.0
다행이다,이적,2.0
To My Grandfather,네스티요나(Nastyona),2.0
니가 날 떠나,김범수,2.0
별,유미,2.0
내 낡은 서랍 속의 바다,패닉(Panic),2.0
너에게 ('라디오 스타' MC몽 추천곡),피플 크루(People Crew),2.0
"December, Sake",마이노스 인 뉴올(Minos In Nuol),2.0
December Song,장세용,2.0
Crush,어반 자카파(Urban Zakapa),2.0
하루,박혜경,2.0
하루 (feat. 린),옥수사진관,2.0
Couple Song (feat. Kelley),라디(Ra.D),2.0
너의 앞길에 햇살만 가득하길,러브홀릭(Loveholic),2.0
Come Back (feat. Ladysoul),제이 킴(Jay Kim),2.0
너에게 쓰는 편지,MC 몽,2.0
하쿠나마타타,세렝게티(Serengeti),2.0
항상 엔진을 켜둘께,델리 스파이스(Deli Spice),2.0
Merry Christmas (feat. Colee),하우스 룰즈(House Rulez),2.0
Bubble Love (With 서인영),MC 몽,2.0
행복한 나를 (feat. 존박),허각,2.0
Bon Voyage (Vocal By 조원선),토이(Toy),2.0
혼자가 아닌 나,서영은,2.0
BK Love,MC 스나이퍼(MC Sniper),2.0
너 그럴 때면 (Remake ver.),이브(Eve),2.0
화장을 고치고,왁스(Wax),2.0
흑백사진,전자양,2.0
너는 따뜻해 (Song By 서연),룸메이트(Roommate),2.0
흰눈에 쌓인 이 거리에서...,엠씨 더 맥스(M.C the Max),2.0
내가 되었으면,노리플라이(no reply),2.0
투셰모나모 (Touche Mon Amour),윈터플레이(Winterplay),2.0
Endless,플라워(Flower),2.0
타인,영턱스클럽(YTC),2.0
첫 눈,박정현,2.0
거위의 꿈,인순이,2.0
눈물이 안났어,임정희,2.0
첫눈에... (Snowy Wish),소녀시대,2.0
눈물에 피는 꽃,지서련,2.0
첫눈이 오면,이지연,2.0
첫사랑,나비효과,2.0
청춘,산울림,2.0
Love Love Love,애프터 스쿨(After School) ,2.0
Let Me Say Goodbye,바비 킴(Bobby Kim),2.0
I'm Sorry,파이브(F-IV),2.0
카시오페아 (Cassiopeia) (feat. 임정희),비(Rain),2.0
눈물만 눈물만,왁스(Wax),2.0
캐롤메들리 Feliznavidad (Remix) ,코요태,2.0
캐롤메들리 루돌프 사슴코 (Remix) ,코요태,2.0
캐롤메들리 스키장에서 (Remix) ,코요태,2.0
내 몸은 너를 지웠다 (feat. Enzo.B),리쌍(Leessang),2.0
I Don't Care,투애니원(2NE1),2.0
눈 내리던 겨울밤,김범수,2.0
Have Yourself A Merry Little Christmas,Naomi & Goro(나오미 앤 고로),2.0
키스미 달링 (feat. 골드 Of 게리골드스미스),신건,2.0
가시나무,조성모,2.0
애인... 있어요,이은미,2.0
그런 날에는,어떤날,2.0
사랑. 틀린이야기,오윤혜,2.0
겨울추억,영준 [Brown Eyed Soul],2.0
아무것도 아닌 이야기,성시경,2.0
그런 일은,화요비,2.0
나는 나비,YB,2.0
설야,쿨(COOL),2.0
사랑... 그게 뭔데,양파,2.0
슬픈 동화,얀(Yarn),2.0
세상끝에서의 시작,김민종,2.0
비의 랩소디 (Live),최재훈,2.0
아름다운 이별,김건모,2.0
"소녀, 사랑을 만나다 (With 소녀시대 티파니)",케이윌(K.Will),2.0
사랑을 외치다,엠씨 더 맥스(M.C the Max),2.0
소리없는 새벽 (feat. 타루),용원,2.0
길 위,루시드 폴(Lucid Fall),2.0
슬픈 이야기,이장우,2.0
먼 곳에서,박효신,2.0
"소박했던, 행복했던... (feat. 성시경)",토이(Toy),2.0
"소외된 모두, 왼발을 한 보 앞으로!",드렁큰 타이거(Drunken Tiger),2.0
사랑 Two,윤도현,2.0
사랑했었다 (feat. 박완규) (Original ver.),파스텔블루(Pastel Blue),2.0
고해소(告解所)에서,전람회,2.0
사랑은 한 잔의 소주,조정치,2.0
아시나요,조성모,2.0
겨울나비,화요비,2.0
새벽비,김두수,2.0
산책,흐른,2.0
그게 사랑이었어,박정은,2.0
기억에서 추억하다,장세용,2.0
새로운 아침,토마스 쿡(Thomas Cook),2.0
어디서 어떻게 언제쯤 얼마나,달빛요정역전만루홈런,2.0
러브 레시피,거미,2.0
그대가 이 세상에 있는 것만으로,한동준,2.0
그녀와의 이별,김현정,2.0
애원,코요태,2.0
"기억, 마지막 사랑",이은미,2.0
괜찮아,베란다 프로젝트(Verandah Project),2.0
면도,브이원 (V.One),2.0
변함없는 나,엠씨 더 맥스(M.C the Max),2.0
기다리다,윤하(Younha/ユンナ),2.0
루팡 (Lupin),카라(Kara),2.0
마지막 춤은 나와 함께,재주소년,2.0
나 어떡해,산울림,1.0
사랑은 비를 타고,이승우 [소울스타],1.0
Gee,소녀시대,1.0
크리스마스 이야기,SG워너비,1.0
눈 녹듯,패닉(Panic),1.0
어젠 (duet with 환희),송지은 [시크릿],1.0
I Don't Wanna Talk About It,Julienne Taylor(줄리언 테일러),1.0
그대 아니었다면 (duet with 이승환),양파,1.0
콩닥콩닥 (feat. 정광일),슈가버블(Sugar Bubble),1.0
내 맘이 안 그래,이승환,1.0
사랑이 술을 가르쳐 (feat. 백찬 From 8eight),이승기,1.0
그대를 알고,양파,1.0
사랑이야,차여울,1.0
나란히 걷기 (feat. J.Q) ,이현 [에이트],1.0
미로,엠씨 더 맥스(M.C the Max),1.0
Insomnia (불면증),휘성,1.0
J'S Bar 에서,전람회,1.0
사랑해,김우주,1.0
초우(初雨) (Cold Rain),트랙스(Trax),1.0
Love Ballad,브라운 아이드 소울(Brown Eyed Soul),1.0
나 같은 여자,화요비,1.0
너의 의미,산울림,1.0
사랑에 지치다.. (With 김현정),신건,1.0
8282,다비치,1.0
Butterfly (영화 '국가대표' OST 삽입곡),러브홀릭스(Loveholics),1.0
행복을 주는 사람 ,프리 스타일(Free Style),1.0
비와 당신 (KBS 주말드라마 '부탁해요 엄마' 삽입곡),럼블 피쉬(Rumble Fish),1.0
Breezy (inst.),롤러코스터(Rollercoaster),1.0
"Bravo, My Life!",봄여름가을겨울,1.0
기적 (duet with 이소은),김동률,1.0
부디,브이오에스(V.O.S.),1.0
76-70= ♡ (With 박선주),서지원,1.0
미친 듯이,2AM,1.0
너를 보내고,YB,1.0
4월에서 8월까지 (With. AG),키네틱플로우(K-Flow),1.0
2번째 고백,먼데이 키즈(Monday Kiz),1.0
희나리,구창모 ,1.0
별총총,하찌와 TJ,1.0
별이지네,아일랜드 기타(Island Guitar),1.0
너는 내 맘속에,마이 앤트 메리(My Aunt Mary),1.0
해바라기,박상민,1.0
비울음,G.고릴라,1.0
한번만,타이키즈(Tykeys),1.0
학수 고대했던 날,백현진,1.0
바람,로로스(Loro's),1.0
그대없이 난 아무것도 아니다,이기찬,1.0
Do It..,거미,1.0
팝콘,데이브레이크(daybreak),1.0
꿈이라는 건,신성우,1.0
풍경은 언제나,루시드 폴(Lucid Fall),1.0
하늘 끝에서 흘린 눈물,주니퍼(Junyfore),1.0
그대죠 (duet with 신혜성),린(LYn),1.0
Crispy Paradise,고은(Goeun),1.0
그래서 그대는,얀(Yarn),1.0
사랑 그 몹쓸 병,휘성,1.0
하얀 마법 속삭임,줄리아 하트(Julia Hart),1.0
발걸음,에메랄드 캐슬(Emerald Castle),1.0
Close Your Eyes,선데이 선셋(Sunday Sunset),1.0
비정(非情),김경호,1.0
그것만이 내 세상,들국화,1.0
니가 좋아 (얼짱시대 3 O.S.T) ,유사라,1.0
문신처럼 새겨진 너 (사랑에 사랑을 Part.2),와이(Y),1.0
True Love (Guitar ver.),강세윤 [액티브],1.0
우리다시 (duet with 김민종),이소라,1.0
담요송 (Song Blanket),라이너스의 담요(Linus' Blanket),1.0
우중충 (이 비가 그치고 나면) (feat. Rhea),돕선앤로직스(Dopesun & LogicX),1.0
울고 싶어 우는 사람이 있겠어 (Cry Mix),에이트(8Eight),1.0
Wedding Cake,이브(Eve),1.0
울컥,가비엔제이(Gavy N.J.),1.0
웃는거야,서영은,1.0
나에게 쓰는 편지,신해철,1.0
맹세,렉시(Lexy),1.0
머물고 싶은 순간,11월,1.0
겨울의 첫날,재주소년,1.0
Track 1,이소라,1.0
먼 길을 돌아온 뒤,이적,1.0
이 비를 붙잡을 노래 (우중충 2) (feat. 김혜빈 Of Ebonyhill),돕선앤로직스(Dopesun & LogicX),1.0
이런 남자,먼데이 키즈(Monday Kiz),1.0
이런 남자여서 미안해 (feat. 최정철),블랙 라벨(Black Label) ,1.0
우리는 어쩌면 만약에... (feat. 윤상),토이(Toy),1.0
매력쟁이 (feat. MC 몽),린(LYn),1.0
나를 슬프게 하는 사람들,김경호,1.0
너가 날 떠나면 안되는 이유 (Feat. 정표),더블케이(Double K),1.0
언제나,허각,1.0
개구장이,산울림,1.0
얼음연못,두번째 달,1.0
엄마,라디(Ra.D),1.0
겨울,M.I.S(Made In Soul) ,1.0
어머니,이병우,1.0
라스트 크리스마스,YB,1.0
난 여자가 있는데,박진영,1.0
우리 사랑 이대로 (duet with 이혜진),주영훈,1.0
가리워진 길,유재하,1.0
나홀로 뜰 앞에서,김완선,1.0
"애벌레 (feat. 부활 정동하, 희아)",원준희,1.0
歸天(귀천),문차일드(Moon Child),1.0
아픈 번호,길 (Of 리쌍),1.0
나였으면,나윤권,1.0
Yesterday,안재욱,1.0
싫어서,제이제이(JJ) [여성],1.0
Time & Life,이은미,1.0
시작되는 연인들을 위해 (With 이수영),이정봉(Lee Jung Bong),1.0
My Song,박선주,1.0
좋아해줘,검정치마,1.0
소중한 너 (feat. As one),조규찬,1.0
공원에서,유희열,1.0
소리쳐봐,현진영,1.0
소녀를 만나다 (With O'z),조규찬,1.0
공원여행 (Vocal By 현민),페퍼톤스(Peppertones),1.0
차라의 숲,러브홀릭(Loveholic),1.0
괜찮아,김사랑,1.0
이사(移徙),윤상,1.0
